Time,Crime,latitude,longitude
28/02/2021,DOMESTIC VIOLENCE,19.3294459775639,-99.0309786196923
24/02/2021,DOMESTIC VIOLENCE,19.3930394762669,-99.1626914201193
28/02/2021,DOMESTIC VIOLENCE,19.2969409710703,-99.2614569496481
01/03/2021,DOMESTIC VIOLENCE,19.4828409960387,-99.1012571997391
28/02/2021,DOMESTIC VIOLENCE,19.3730345576475,-99.0733967199594
01/03/2021,DOMESTIC VIOLENCE,19.328795766822,-99.034500490318
01/03/2021,DOMESTIC VIOLENCE,19.4515473833001,-99.1262827800515
01/03/2021,DOMESTIC VIOLENCE,19.3986373727189,-99.1574093695467
14/02/2021,DOMESTIC VIOLENCE,19.4713237937613,-99.1502404996541
01/03/2021,DOMESTIC VIOLENCE,19.4097380841603,-99.1158050702671
28/02/2021,DOMESTIC VIOLENCE,19.5343031833913,-99.1382628199297
27/02/2021,DOMESTIC VIOLENCE,19.3247574632928,-99.1642255300247
24/02/2021,SEXUAL HARASSMENT,19.5049565841698,-99.1516560298381
27/01/2021,DOMESTIC VIOLENCE,19.2779097614792,-99.217241410002
13/01/2021,DOMESTIC VIOLENCE,19.3960778694962,-99.1789383700293
25/02/2021,DOMESTIC VIOLENCE,19.3094045133495,-99.0698249595764
28/02/2021,DOMESTIC VIOLENCE,19.1939434864131,-98.9997106804388
01/03/2021,DOMESTIC VIOLENCE,19.3997357012746,-99.1049104898351
05/02/2021,DOMESTIC VIOLENCE,19.3497007835565,-99.0278054798954
22/02/2021,DOMESTIC VIOLENCE,19.2664853177167,-99.1356034596501
28/02/2021,DOMESTIC VIOLENCE,19.3265609353769,-99.1570128496478
28/02/2021,DOMESTIC VIOLENCE,19.5712858099388,-99.1297618303933
24/02/2021,DOMESTIC VIOLENCE,19.192228059187,-99.0935115497153
03/02/2021,DOMESTIC VIOLENCE,19.2589080763448,-99.165559039676
27/02/2021,DOMESTIC VIOLENCE,19.4767176463388,-99.0892671804258
11/02/2021,SEXUAL HARASSMENT,19.3185359502645,-99.2539310898835
17/02/2021,DOMESTIC VIOLENCE,19.5415033435931,-99.1325779298385
26/02/2021,SEXUAL HARASSMENT,19.3092335180261,-99.1867810095599
28/02/2021,DOMESTIC VIOLENCE,19.2858439326873,-99.1466697995404
01/03/2021,DOMESTIC VIOLENCE,19.2967247830488,-99.1536667902182
10/02/2021,AGAINST SEXUAL INTIMACY,19.421501375418,-99.1435119500029
28/02/2021,DOMESTIC VIOLENCE,19.1919722108843,-99.0876106897868
01/03/2021,FEMICIDE,19.2728321673321,-99.1868904197269
03/02/2021,SEXUAL HARASSMENT,19.4746117975837,-99.1526933304533
28/02/2021,DOMESTIC VIOLENCE,19.3721466355681,-99.0541162899943
28/02/2021,DOMESTIC VIOLENCE,19.2921911242185,-99.0156089999106
28/02/2021,DOMESTIC VIOLENCE,19.2224454905438,-99.2013955904206
28/02/2021,DOMESTIC VIOLENCE,19.3388346866932,-99.0831269297981
28/02/2021,DOMESTIC VIOLENCE,19.3296557564564,-99.073177500036
21/01/2021,DOMESTIC VIOLENCE,19.3773498904052,-99.0761488999178
06/02/2021,DOMESTIC VIOLENCE,19.2871488905026,-99.1852341995974
28/02/2021,DOMESTIC VIOLENCE,19.3187981597686,-99.1522541598833
14/01/2021,DOMESTIC VIOLENCE,19.4594331394305,-99.0670680996854
01/03/2021,DOMESTIC VIOLENCE,19.2683388916383,-99.1628703501633
26/02/2021,DOMESTIC VIOLENCE,19.3557198568817,-99.295657800306
01/03/2021,DOMESTIC VIOLENCE,19.3098407362696,-99.0341852004704
13/02/2021,DOMESTIC VIOLENCE,19.4687676512735,-99.1591741698282
26/02/2021,DOMESTIC VIOLENCE,19.451548642434,-99.096135199574
26/02/2021,DOMESTIC VIOLENCE,19.451548642434,-99.096135199574
01/03/2021,DOMESTIC VIOLENCE,19.3266545925078,-99.242671880162
19/02/2021,DOMESTIC VIOLENCE,19.3874676778798,-99.1140496703564
12/02/2021,DOMESTIC VIOLENCE,19.355416822476,-99.0615145901942
28/02/2021,DOMESTIC VIOLENCE,19.481741299682,-99.1531853400258
27/02/2021,DOMESTIC VIOLENCE,19.2109976754614,-99.0976667399477
24/02/2021,DOMESTIC VIOLENCE,19.3541905432883,-99.3022895204564
28/02/2021,DOMESTIC VIOLENCE,19.3432576627533,-99.2868259495614
01/03/2021,DOMESTIC VIOLENCE,19.4540195727722,-99.2030587797479
01/03/2021,DOMESTIC VIOLENCE,19.3323151216751,-99.0780863900848
28/02/2021,DOMESTIC VIOLENCE,19.3264761495623,-99.0657578403042
28/02/2021,DOMESTIC VIOLENCE,19.4133660169969,-99.0731504596803
28/02/2021,DOMESTIC VIOLENCE,19.5527490416543,-99.1250039895439
28/02/2021,DOMESTIC VIOLENCE,19.3013627993856,-99.1759103495692
01/03/2021,DOMESTIC VIOLENCE,19.493966506281,-99.1454047004426
20/02/2021,DOMESTIC VIOLENCE,19.5204329802427,-99.1354962103932
01/03/2021,DOMESTIC VIOLENCE,19.4548465818932,-99.1388467001222
01/03/2021,DOMESTIC VIOLENCE,19.3417067825161,-99.2252199903921
01/03/2021,DOMESTIC VIOLENCE,19.3041169854742,-99.2584258299097
15/02/2021,DOMESTIC VIOLENCE,19.3552188818552,-99.0505430103403
28/02/2021,DOMESTIC VIOLENCE,19.3593829567544,-99.0091348899927
01/03/2021,SEXUAL ABUSE,19.4305416877597,-99.1148243803701
01/03/2021,SEXUAL ABUSE,19.4305416877597,-99.1148243803701
24/02/2021,DOMESTIC VIOLENCE,19.3759951812703,-99.2835004604243
23/02/2021,DOMESTIC VIOLENCE,19.4977963635301,-99.0916934602882
01/03/2021,DOMESTIC VIOLENCE,19.52514694655,-99.1577830895755
23/02/2021,DOMESTIC VIOLENCE,19.3992007859626,-99.1985320201608
24/02/2021,DOMESTIC VIOLENCE,19.4169188042742,-99.0698414995574
28/02/2021,DOMESTIC VIOLENCE,19.5010746480621,-99.1954725501789
15/02/2021,SEXUAL HARASSMENT,19.4407102540261,-99.151514769788
27/02/2021,SEXUAL ABUSE,19.4280742029874,-99.0682777802076
27/02/2021,DOMESTIC VIOLENCE,19.4449702662075,-99.1594862900843
25/02/2021,DOMESTIC VIOLENCE,19.4557216306663,-99.1795036196893
28/02/2021,DOMESTIC VIOLENCE,19.3487921653995,-99.062552599835
27/02/2021,DOMESTIC VIOLENCE,19.3753020488556,-99.0530777001589
12/02/2021,DOMESTIC VIOLENCE,19.4831419993165,-99.0917202802479
01/03/2021,DOMESTIC VIOLENCE,19.3303905554609,-99.0891578804403
01/03/2021,SEXUAL HARASSMENT,19.2798990920963,-99.2003385504068
28/02/2021,DOMESTIC VIOLENCE,19.2403130935653,-99.2262607799345
01/03/2021,DOMESTIC VIOLENCE,19.4478965475467,-99.1998186703778
02/02/2021,DOMESTIC VIOLENCE,19.439685554345,-99.1752684104683
01/03/2021,DOMESTIC VIOLENCE,19.4573319067374,-99.1326534696657
28/02/2021,DOMESTIC VIOLENCE,19.3284138313925,-99.262912269812
28/02/2021,DOMESTIC VIOLENCE,19.442037782189,-99.1399759095275
26/02/2021,DOMESTIC VIOLENCE,19.3324075810023,-99.1052810800765
01/03/2021,SEXUAL ABUSE,19.4177651262921,-99.1646361399147
01/03/2021,DOMESTIC VIOLENCE,19.3632711029003,-99.0262663397391
27/02/2021,DOMESTIC VIOLENCE,19.3930233321235,-99.0830111503904
01/03/2021,DOMESTIC VIOLENCE,19.4922724400381,-99.0759944896248
01/03/2021,DOMESTIC VIOLENCE,19.3832379895422,-99.095400270072
13/02/2021,DOMESTIC VIOLENCE,19.3763608086981,-99.050038750133
01/03/2021,DOMESTIC VIOLENCE,19.4609995909397,-99.1346597699378
01/03/2021,DOMESTIC VIOLENCE,19.4575905858082,-99.0696993502909
01/03/2021,SEXUAL ABUSE,19.4111857306953,-99.12546515002
01/03/2021,DOMESTIC VIOLENCE,19.4579663185819,-99.1507637502411
01/03/2021,DOMESTIC VIOLENCE,19.3919162692064,-99.2033511396976
28/02/2021,DOMESTIC VIOLENCE,19.3315370984197,-99.2479670003101
28/02/2021,DOMESTIC VIOLENCE,19.3315370984197,-99.2479670003101
01/03/2021,DOMESTIC VIOLENCE,19.4864138409364,-99.085100590186
01/03/2021,DOMESTIC VIOLENCE,19.452249212716,-99.1953661997719
28/02/2021,DOMESTIC VIOLENCE,19.2788604997326,-99.1838930497029
01/03/2021,SEXUAL ABUSE,19.5488499709306,-99.1332382002154
27/02/2021,SEXUAL ABUSE,19.5395784783328,-99.1486957702169
01/03/2021,DOMESTIC VIOLENCE,19.4320454414092,-99.1416388800904
28/02/2021,DOMESTIC VIOLENCE,19.3860236923927,-99.0692380096689
20/02/2021,AGAINST SEXUAL INTIMACY,19.3604990960383,-99.1166353202005
01/03/2021,DOMESTIC VIOLENCE,19.3554718213925,-99.2416482795652
21/02/2021,DOMESTIC VIOLENCE,19.3471806883893,-99.0115249195747
25/02/2021,DOMESTIC VIOLENCE,19.2277237364521,-99.1068774503396
01/03/2021,DOMESTIC VIOLENCE,19.4027532761386,-99.1239320501068
02/03/2021,FEMICIDE,19.372351690581,-99.1296976798077
27/02/2021,DOMESTIC VIOLENCE,19.5411216572002,-99.1474400500215
02/03/2021,SEXUAL ABUSE,19.4156257208191,-99.0722540602747
01/03/2021,DOMESTIC VIOLENCE,19.3400637572117,-99.1313919400417
27/02/2021,DOMESTIC VIOLENCE,19.4134441937978,-99.1797206603987
28/02/2021,DOMESTIC VIOLENCE,19.2398673915647,-99.0053540498223
27/02/2021,DOMESTIC VIOLENCE,19.2674609139558,-98.9944870799037
24/02/2021,DOMESTIC VIOLENCE,19.5432441720176,-99.1309840798325
01/03/2021,DOMESTIC VIOLENCE,19.4849507237282,-99.2087760000996
01/03/2021,DOMESTIC VIOLENCE,19.3691657799987,-99.1765393300729
02/03/2021,DOMESTIC VIOLENCE,19.4782604156962,-99.0835037803622
27/02/2021,DOMESTIC VIOLENCE,19.3757977342093,-99.0192588400325
02/03/2021,DOMESTIC VIOLENCE,19.4449619121666,-99.1404211002644
02/03/2021,DOMESTIC VIOLENCE,19.3649603708916,-99.1275832098049
02/03/2021,DOMESTIC VIOLENCE,19.2741690824154,-99.0033129996993
01/03/2021,DOMESTIC VIOLENCE,19.3410379583273,-99.1213233796634
28/02/2021,DOMESTIC VIOLENCE,19.3227477719898,-99.2398115200216
27/02/2021,DOMESTIC VIOLENCE,19.398402336868,-99.210172800298
15/02/2021,DOMESTIC VIOLENCE,19.2844176979615,-99.1192223099725
28/02/2021,DOMESTIC VIOLENCE,19.4703461308926,-99.1562165696091
18/02/2021,DOMESTIC VIOLENCE,19.5292839233569,-99.1520775895761
28/02/2021,SEXUAL ABUSE,19.4406852109919,-99.1110262202642
28/02/2021,DOMESTIC VIOLENCE,19.34387872086,-99.0514762002221
28/02/2021,DOMESTIC VIOLENCE,19.34387872086,-99.0514762002221
02/03/2021,DOMESTIC VIOLENCE,19.2974906132667,-98.9951107999032
18/02/2021,DOMESTIC VIOLENCE,19.5091832226609,-99.1017461600457
11/02/2021,DOMESTIC VIOLENCE,19.2563427223573,-99.1710656798659
02/01/2021,DOMESTIC VIOLENCE,19.3344930911506,-99.0350125702941
02/01/2021,DOMESTIC VIOLENCE,19.3344930911506,-99.0350125702941
27/02/2021,DOMESTIC VIOLENCE,19.4719206719282,-99.1406486904147
02/03/2021,DOMESTIC VIOLENCE,19.4270363500181,-99.1473977596456
02/03/2021,DOMESTIC VIOLENCE,19.3781774621427,-99.2086590098927
13/02/2021,DOMESTIC VIOLENCE,19.372876475785,-99.0358979300944
13/02/2021,DOMESTIC VIOLENCE,19.372876475785,-99.0358979300944
01/03/2021,DOMESTIC VIOLENCE,19.2556226394513,-99.0544409296452
01/03/2021,DOMESTIC VIOLENCE,19.2693773736443,-99.2388280902342
03/01/2021,DOMESTIC VIOLENCE,19.4103836269263,-99.0870859001153
01/03/2021,DOMESTIC VIOLENCE,19.3979871725467,-99.1781920204622
28/02/2021,SEXUAL ABUSE,19.5572991329678,-99.1468958698805
01/02/2021,DOMESTIC VIOLENCE,19.1699579384701,-98.9915853696108
02/03/2021,AGAINST SEXUAL INTIMACY,19.4510310097875,-99.1412747699075
27/02/2021,SEXUAL HARASSMENT,19.3046057225196,-99.1748621498508
28/02/2021,DOMESTIC VIOLENCE,19.3612167472258,-99.120004359699
02/03/2021,DOMESTIC VIOLENCE,19.4609458466049,-99.1403205704534
28/02/2021,DOMESTIC VIOLENCE,19.3572130441689,-99.2457996000116
23/02/2021,SEXUAL ABUSE,19.4267344104776,-99.1471703103742
24/02/2021,DOMESTIC VIOLENCE,19.4937593510314,-99.0813320395656
22/02/2021,DOMESTIC VIOLENCE,19.3181784020412,-99.0643925997838
22/02/2021,DOMESTIC VIOLENCE,19.3181784020412,-99.0643925997838
02/03/2021,DOMESTIC VIOLENCE,19.4800113630566,-99.1277061400069
01/03/2021,DOMESTIC VIOLENCE,19.2857527895145,-99.2424121503165
22/02/2021,SEXUAL ABUSE,19.4549967200317,-99.2012664796228
06/01/2021,DOMESTIC VIOLENCE,19.2290574004413,-99.1169516395716
01/03/2021,SEXUAL ABUSE,19.3209145528632,-99.1705566604536
01/02/2021,DOMESTIC VIOLENCE,19.3133418598883,-99.2541246903159
02/03/2021,DOMESTIC VIOLENCE,19.3210056728651,-99.112245440228
02/03/2021,DOMESTIC VIOLENCE,19.4354695667077,-99.1601031097235
26/02/2021,DOMESTIC VIOLENCE,19.4061558534874,-99.0813732996427
24/02/2021,DOMESTIC VIOLENCE,19.3790342040574,-99.0431365399745
24/02/2021,DOMESTIC VIOLENCE,19.3790342040574,-99.0431365399745
02/03/2021,DOMESTIC VIOLENCE,19.4951638983105,-99.0854412297594
28/02/2021,DOMESTIC VIOLENCE,19.2915965138666,-99.0085635804503
02/03/2021,DOMESTIC VIOLENCE,19.1990653514875,-99.0288948998847
12/02/2021,DOMESTIC VIOLENCE,19.3599965327749,-99.0703554198547
02/03/2021,DOMESTIC VIOLENCE,19.2205133054953,-99.1089150300664
02/03/2021,DOMESTIC VIOLENCE,19.2966423268631,-99.1742303997061
19/01/2021,SEXUAL ABUSE,19.3927208261682,-99.1969326097825
28/02/2021,DOMESTIC VIOLENCE,19.356939691897,-99.2420017700664
04/02/2021,DOMESTIC VIOLENCE,19.5558213059278,-99.1283723996158
26/02/2021,DOMESTIC VIOLENCE,19.3246341957798,-99.0397434798884
28/02/2021,DOMESTIC VIOLENCE,19.4839117965169,-99.0836180000759
01/03/2021,DOMESTIC VIOLENCE,19.2915354069412,-99.2365086099913
01/03/2021,DOMESTIC VIOLENCE,19.2915354069412,-99.2365086099913
02/03/2021,DOMESTIC VIOLENCE,19.4687598073899,-99.1887223698537
28/02/2021,DOMESTIC VIOLENCE,19.3245058729585,-99.1526788504577
02/03/2021,DOMESTIC VIOLENCE,19.3640100086242,-99.1606262297486
02/03/2021,AGAINST SEXUAL INTIMACY,19.4215075301414,-99.073373969877
02/03/2021,DOMESTIC VIOLENCE,19.2440771320639,-99.093788269585
02/03/2021,SEXUAL ABUSE,19.3116636964819,-99.2607665103645
02/03/2021,SEXUAL ABUSE,19.3116636964819,-99.2607665103645
02/03/2021,DOMESTIC VIOLENCE,19.3565188642387,-99.0288716602674
01/03/2021,DOMESTIC VIOLENCE,19.3833619613358,-99.1492778097864
02/03/2021,DOMESTIC VIOLENCE,19.2956626315294,-99.0284898901509
02/03/2021,SEXUAL ABUSE,19.4146800394733,-99.0736126896407
02/03/2021,DOMESTIC VIOLENCE,19.4542143085153,-99.1924479603524
01/03/2021,DOMESTIC VIOLENCE,19.327012734272,-99.1686379898234
28/02/2021,DOMESTIC VIOLENCE,19.3024686968494,-99.2660880100297
02/03/2021,DOMESTIC VIOLENCE,19.4262645228855,-99.1444873801332
02/03/2021,DOMESTIC VIOLENCE,19.4262645228855,-99.1444873801332
19/02/2021,SEXUAL ABUSE,19.3824865237743,-99.1682839401399
02/03/2021,DOMESTIC VIOLENCE,19.3541523905561,-99.128050799572
02/03/2021,DOMESTIC VIOLENCE,19.4936114343445,-99.0802699299992
02/03/2021,DOMESTIC VIOLENCE,19.4860522517709,-99.1124457097856
02/03/2021,DOMESTIC VIOLENCE,19.467768879185,-99.1739447399132
03/03/2021,DOMESTIC VIOLENCE,19.4503650104316,-99.119803010421
02/03/2021,DOMESTIC VIOLENCE,19.3609596533269,-99.2507296796621
02/03/2021,DOMESTIC VIOLENCE,19.4803906564306,-99.1824781899178
02/03/2021,DOMESTIC VIOLENCE,19.360907610553,-99.2506948101567
28/02/2021,DOMESTIC VIOLENCE,19.3754567783524,-99.2160822504524
02/03/2021,DOMESTIC VIOLENCE,19.4692489727774,-99.0853017597041
02/03/2021,SEXUAL ABUSE,19.3637638324571,-99.1103173795353
03/03/2021,DOMESTIC VIOLENCE,19.5043368060007,-99.1766256097327
03/03/2021,FEMICIDE,19.4459125669913,-99.1859972496633
03/03/2021,DOMESTIC VIOLENCE,19.416882121475,-99.1440014504603
03/03/2021,SEXUAL ABUSE,19.4326261117426,-99.1410925998121
18/02/2021,DOMESTIC VIOLENCE,19.3834418261495,-99.0649482600686
19/02/2021,DOMESTIC VIOLENCE,19.3438875712785,-99.1186789396607
03/03/2021,DOMESTIC VIOLENCE,19.3639135070282,-99.2044620895257
02/03/2021,DOMESTIC VIOLENCE,19.3006445385474,-99.2553576100504
02/03/2021,DOMESTIC VIOLENCE,19.3924058369794,-99.0503065304421
27/02/2021,DOMESTIC VIOLENCE,19.4766570407435,-99.0892897501372
13/02/2021,DOMESTIC VIOLENCE,19.3807959257016,-99.2419125803485
02/03/2021,DOMESTIC VIOLENCE,19.469476477977,-99.1170307203183
25/02/2021,DOMESTIC VIOLENCE,19.4770375308132,-99.0815129096156
01/03/2021,DOMESTIC VIOLENCE,19.5620915096079,-99.1420090202
22/02/2021,SEXUAL ABUSE,19.2869703567045,-99.0407292499346
03/03/2021,SEXUAL ABUSE,19.4828042562841,-99.1858769999489
02/03/2021,DOMESTIC VIOLENCE,19.2723518270986,-99.1581992803573
02/03/2021,DOMESTIC VIOLENCE,19.2723518270986,-99.1581992803573
28/02/2021,SEXUAL HARASSMENT,19.2904772012034,-99.0688687596806
03/03/2021,DOMESTIC VIOLENCE,19.3927414995742,-99.2002626201126
28/02/2021,DOMESTIC VIOLENCE,19.3272923296352,-99.058014079854
02/03/2021,DOMESTIC VIOLENCE,19.2603931493765,-99.0347445797795
17/02/2021,DOMESTIC VIOLENCE,19.3973025709323,-99.0679208195356
03/03/2021,DOMESTIC VIOLENCE,19.4138801428487,-99.1315752301795
02/03/2021,DOMESTIC VIOLENCE,19.3325479697078,-99.1294520303704
02/03/2021,DOMESTIC VIOLENCE,19.3303901803333,-99.26917242997
03/03/2021,DOMESTIC VIOLENCE,19.3821931337115,-99.2450961796309
14/02/2021,DOMESTIC VIOLENCE,19.3699538813087,-99.2001268703447
28/02/2021,SEXUAL HARASSMENT,19.3452164931741,-99.0774098002769
02/03/2021,DOMESTIC VIOLENCE,19.3820275792067,-99.2308082900005
03/03/2021,DOMESTIC VIOLENCE,19.4493432419838,-99.1264361101703
03/02/2021,DOMESTIC VIOLENCE,19.3094224042045,-99.1612502904444
22/02/2021,DOMESTIC VIOLENCE,19.47845672774,-99.2138037995484
15/02/2021,DOMESTIC VIOLENCE,19.4130957192593,-99.1130331200331
02/03/2021,DOMESTIC VIOLENCE,19.3314609018403,-99.0389876301438
02/03/2021,DOMESTIC VIOLENCE,19.3399054279819,-99.0723724598951
28/02/2021,DOMESTIC VIOLENCE,19.2778660884911,-99.2259871102245
01/03/2021,DOMESTIC VIOLENCE,19.3288641031781,-99.1694773899212
03/03/2021,SEXUAL ABUSE,19.3023449990105,-99.1858774400477
03/03/2021,SEXUAL ABUSE,19.3023449990105,-99.1858774400477
03/03/2021,DOMESTIC VIOLENCE,19.4425942173051,-99.1766309704319
02/03/2021,AGAINST SEXUAL INTIMACY,19.4734935795982,-99.0965080295878
02/03/2021,DOMESTIC VIOLENCE,19.3615850703743,-99.0064850396768
03/03/2021,DOMESTIC VIOLENCE,19.3523176957051,-99.318273739866
13/02/2021,DOMESTIC VIOLENCE,19.3406197786936,-99.1260305896253
02/03/2021,DOMESTIC VIOLENCE,19.4679478782789,-99.0862132602661
27/02/2021,DOMESTIC VIOLENCE,19.3422919927272,-99.0390953396708
02/03/2021,DOMESTIC VIOLENCE,19.2753741695751,-99.1718859899601
02/03/2021,SEXUAL HARASSMENT,19.3029684098848,-99.0643345700406
03/03/2021,DOMESTIC VIOLENCE,19.3245866242038,-99.167472349543
03/03/2021,DOMESTIC VIOLENCE,19.3571612908305,-99.1558054100162
03/03/2021,DOMESTIC VIOLENCE,19.2736051227771,-99.1907684501675
03/03/2021,DOMESTIC VIOLENCE,19.3730073755396,-99.124690889774
03/03/2021,SEXUAL ABUSE,19.425936063355,-99.1328559800318
03/03/2021,DOMESTIC VIOLENCE,19.4651446067714,-99.1496962297263
25/02/2021,DOMESTIC VIOLENCE,19.2103313662443,-99.0013204502851
27/02/2021,DOMESTIC VIOLENCE,19.3897624723999,-99.1411963103018
01/03/2021,DOMESTIC VIOLENCE,19.4215947989678,-99.1006247702735
01/03/2021,DOMESTIC VIOLENCE,19.3377010188814,-98.9827873303165
25/02/2021,DOMESTIC VIOLENCE,19.297859230872,-99.0620130299723
14/02/2021,DOMESTIC VIOLENCE,19.2119494753436,-98.9922299997627
02/03/2021,DOMESTIC VIOLENCE,19.4042006206604,-99.1166567795933
02/03/2021,DOMESTIC VIOLENCE,19.4682009474028,-99.1886620197937
03/03/2021,DOMESTIC VIOLENCE,19.3118853576013,-99.3298655700209
03/03/2021,DOMESTIC VIOLENCE,19.4648259708636,-99.0592253196682
03/03/2021,DOMESTIC VIOLENCE,19.4474823240876,-99.1194610297862
02/03/2021,DOMESTIC VIOLENCE,19.492977797031,-99.0872329498047
20/02/2021,DOMESTIC VIOLENCE,19.2975858307683,-99.263285990189
27/02/2021,DOMESTIC VIOLENCE,19.2767977887434,-99.1816449201058
28/02/2021,DOMESTIC VIOLENCE,19.4729410443213,-99.0953305402599
03/03/2021,DOMESTIC VIOLENCE,19.3639694269964,-99.0328824498107
02/03/2021,SEXUAL HARASSMENT,19.3450733270841,-99.0683636104103
01/01/2021,DOMESTIC VIOLENCE,19.350928360147,-99.0856128904362
25/02/2021,DOMESTIC VIOLENCE,19.3566321030226,-99.0875817199872
28/02/2021,DOMESTIC VIOLENCE,19.5700778573935,-99.1336973901777
16/01/2021,DOMESTIC VIOLENCE,19.3586331981739,-99.2445364595876
03/03/2021,DOMESTIC VIOLENCE,19.3557087322776,-99.2988637103751
21/02/2021,DOMESTIC VIOLENCE,19.3950726404827,-99.2040109598949
03/03/2021,AGAINST SEXUAL INTIMACY,19.3109336210575,-99.2487090796852
02/03/2021,DOMESTIC VIOLENCE,19.4868957002664,-99.1820597603376
19/02/2021,DOMESTIC VIOLENCE,19.295682877771,-99.2305353301073
03/03/2021,SEXUAL ABUSE,19.3196902262911,-99.2283949298718
04/02/2021,AGAINST SEXUAL INTIMACY,19.3645394159349,-99.1422852901677
03/03/2021,SEXUAL ABUSE,19.3119877130741,-99.1590544597313
03/03/2021,DOMESTIC VIOLENCE,19.3023171891506,-99.2359644801027
03/03/2021,DOMESTIC VIOLENCE,19.3885816394652,-99.2012053703672
03/03/2021,DOMESTIC VIOLENCE,19.4889120509693,-99.1981449696785
03/03/2021,DOMESTIC VIOLENCE,19.3612504872523,-98.9939506401173
04/03/2021,SEXUAL ABUSE,19.3537826731672,-99.2325534704686
03/03/2021,DOMESTIC VIOLENCE,19.3860105796727,-99.0692369498896
04/03/2021,DOMESTIC VIOLENCE,19.3133221994649,-99.1458417803112
03/03/2021,DOMESTIC VIOLENCE,19.4409372980693,-99.07991298043
04/03/2021,DOMESTIC VIOLENCE,19.3117029370843,-99.2635528695633
02/02/2021,DOMESTIC VIOLENCE,19.4557127802309,-99.1433657699132
23/02/2021,DOMESTIC VIOLENCE,19.3269987327278,-99.0585800301743
03/03/2021,DOMESTIC VIOLENCE,19.2405055461994,-99.1459661701552
03/03/2021,DOMESTIC VIOLENCE,19.2405055461994,-99.1459661701552
03/03/2021,DOMESTIC VIOLENCE,19.2405055461994,-99.1459661701552
25/02/2021,DOMESTIC VIOLENCE,19.417737055999,-99.1439426699367
27/01/2021,SEXUAL ABUSE,19.3492236595166,-99.0091670299012
03/03/2021,DOMESTIC VIOLENCE,19.3945669600217,-99.1075908603722
03/03/2021,DOMESTIC VIOLENCE,19.3246080900576,-99.1675093395659
03/03/2021,DOMESTIC VIOLENCE,19.426884083562,-99.1473729897383
03/03/2021,DOMESTIC VIOLENCE,19.4474993520647,-99.1194582403748
16/02/2021,DOMESTIC VIOLENCE,19.4606360068787,-99.1015404102273
03/03/2021,DOMESTIC VIOLENCE,19.2735739787693,-99.234338589563
03/03/2021,DOMESTIC VIOLENCE,19.3955758612984,-99.1985913396805
01/03/2021,SEXUAL ABUSE,19.3817552082424,-99.2282056097325
01/03/2021,SEXUAL HARASSMENT,19.3877181581324,-99.0308408400678
03/03/2021,DOMESTIC VIOLENCE,19.3076122029091,-99.0777807295404
03/03/2021,DOMESTIC VIOLENCE,19.3076122029091,-99.0777807295404
19/02/2021,DOMESTIC VIOLENCE,19.4940936875161,-99.1780505798764
21/02/2021,DOMESTIC VIOLENCE,19.2782737465901,-99.0029635304138
21/02/2021,DOMESTIC VIOLENCE,19.4416986141606,-99.1194178904455
03/03/2021,DOMESTIC VIOLENCE,19.4089952973116,-99.1470832004101
04/03/2021,DOMESTIC VIOLENCE,19.4555849839149,-99.0860820598699
27/02/2021,DOMESTIC VIOLENCE,19.319480403883,-99.2275585200762
03/03/2021,DOMESTIC VIOLENCE,19.402548987812,-99.0688799298348
03/03/2021,DOMESTIC VIOLENCE,19.402548987812,-99.0688799298348
04/03/2021,DOMESTIC VIOLENCE,19.3752337305237,-99.0550723698186
01/03/2021,DOMESTIC VIOLENCE,19.3132760392317,-99.2572861202293
01/02/2021,SEXUAL HARASSMENT,19.379499770018,-99.0960422195302
07/02/2021,DOMESTIC VIOLENCE,19.4335555016106,-99.0999600304604
03/03/2021,DOMESTIC VIOLENCE,19.4425877323939,-99.1766363402481
03/03/2021,DOMESTIC VIOLENCE,19.4425877323939,-99.1766363402481
03/03/2021,DOMESTIC VIOLENCE,19.3747643216376,-99.0202169297597
02/03/2021,DOMESTIC VIOLENCE,19.3657641284429,-99.2354287496117
01/03/2021,DOMESTIC VIOLENCE,19.2563158054735,-99.0311747802643
25/02/2021,AGAINST SEXUAL INTIMACY,19.4482645499125,-99.0541863397676
28/02/2021,SEXUAL ABUSE,19.3264546295146,-99.0286517102871
03/03/2021,DOMESTIC VIOLENCE,19.305761807113,-99.108829870163
03/03/2021,DOMESTIC VIOLENCE,19.5520611694558,-99.1410895604084
04/03/2021,DOMESTIC VIOLENCE,19.2694715156697,-99.1044273396929
01/03/2021,DOMESTIC VIOLENCE,19.3411391876675,-99.1170076998925
02/03/2021,DOMESTIC VIOLENCE,19.4768368437825,-99.126489669963
04/03/2021,DOMESTIC VIOLENCE,19.362090787463,-99.1301152101601
02/03/2021,DOMESTIC VIOLENCE,19.3489263859895,-99.0462805300565
28/02/2021,DOMESTIC VIOLENCE,19.5219407408639,-99.1562837399254
03/03/2021,DOMESTIC VIOLENCE,19.4431808436688,-99.1096745395712
02/03/2021,DOMESTIC VIOLENCE,19.4707168668133,-99.1636278903252
02/03/2021,DOMESTIC VIOLENCE,19.4707168668133,-99.1636278903252
04/03/2021,SEXUAL ABUSE,19.4579363490023,-99.1506685300599
03/03/2021,DOMESTIC VIOLENCE,19.4662616600026,-99.1246001398837
03/03/2021,DOMESTIC VIOLENCE,19.3609631994589,-99.0692997001888
